113,1,8,Konena Agrahara,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
114,1,8,Agaram,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
115,1,8,Vannarpet,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
116,1,8,Nilasandra,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
117,1,8,Shanthi Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
118,1,8,Sudham Nagara,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
119,1,8,Dharmaraya Swamy Temple *,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
120,1,8,Cottonpete,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
121,1,8,Binnipete,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
122,1,8,Kempapura Agrahara,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
123,1,8,Vijayanagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
124,1,8,Hosahalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
125,1,8,Marenahalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
126,1,8,Maruthi Mandir ward,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
127,1,8,Mudalapalya,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
128,1,8,Nagarabhavi,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
129,1,8,Jnana Bharathi ward,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
130,1,8,Ullalu,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
131,1,8,Nayandahalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
132,1,8,Attiguppe,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
133,1,8,Hampi Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
134,1,8,Bapuji Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
135,1,8,Padarayanapura,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
136,1,8,Jagajivanaramnagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
137,1,8,Rayapuram,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
138,1,8,Chalavadipalya,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
139,1,8,K R Market,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
140,1,8,Chamrajapet,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
141,1,8,Azad Nagar,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
142,1,8,Sunkenahalli,Public,,,,,\N,2012-02-07 01:42:23,2012-02-07 04:18:47,,,3,other
